date,open,high,low,close
2022-08-02,0.949550,0.957750,0.947050,0.957400
2022-08-03,0.957550,0.965400,0.954150,0.960500
2022-08-04,0.960400,0.962550,0.954250,0.954900
2022-08-05,0.955600,0.965350,0.953700,0.961100
2022-08-08,0.962100,0.963700,0.952150,0.955000
2022-08-09,0.955000,0.956050,0.951050,0.953500
2022-08-10,0.953850,0.954800,0.939150,0.942300
2022-08-11,0.942650,0.944800,0.937050,0.940700
2022-08-12,0.941650,0.945150,0.940600,0.941300
2022-08-15,0.941350,0.947200,0.940700,0.946300
2022-08-16,0.945950,0.951500,0.945400,0.949300
2022-08-17,0.949400,0.954550,0.948200,0.951600
2022-08-18,0.951800,0.957450,0.949650,0.956800
2022-08-19,0.957100,0.960100,0.955250,0.958900
2022-08-22,0.958050,0.965950,0.957350,0.964400
2022-08-23,0.964300,0.969350,0.960300,0.963800
2022-08-24,0.963550,0.968850,0.960700,0.966200
2022-08-25,0.966600,0.967200,0.961250,0.963700
2022-08-26,0.963800,0.967000,0.957750,0.966300
2022-08-29,0.965500,0.970900,0.965200,0.968100
2022-08-30,0.968000,0.976450,0.966500,0.973900
2022-08-31,0.973900,0.980900,0.972600,0.977400
2022-09-01,0.977550,0.986250,0.974350,0.982000
2022-09-02,0.982200,0.986050,0.978350,0.980400
2022-09-05,0.981350,0.984000,0.979400,0.979600
2022-09-06,0.979800,0.986450,0.976450,0.984300
2022-09-07,0.984600,0.987100,0.976050,0.976300
2022-09-08,0.977100,0.978400,0.970050,0.971000
2022-09-09,0.971000,0.971250,0.954650,0.959900
2022-09-12,0.959550,0.961350,0.950850,0.953600
2022-09-13,0.953300,0.963450,0.947850,0.961300
2022-09-14,0.961550,0.963800,0.958850,0.962200
2022-09-15,0.962000,0.964400,0.955550,0.961500
2022-09-16,0.961850,0.966450,0.959950,0.964600
2022-09-19,0.964500,0.969700,0.962550,0.964300
2022-09-20,0.964650,0.968550,0.962300,0.964100
2022-09-21,0.964350,0.970100,0.961950,0.966000
2022-09-22,0.966150,0.985300,0.962150,0.976700
2022-09-23,0.977100,0.984200,0.975500,0.981900
2022-09-26,0.982150,0.996750,0.979000,0.993200
2022-09-27,0.993450,0.994750,0.984850,0.991300
2022-09-28,0.991550,0.996650,0.974500,0.976100
2022-09-29,0.975950,0.985750,0.974850,0.975500
2022-09-30,0.975900,0.987900,0.973850,0.986800
2022-10-03,0.987400,0.995200,0.983150,0.992000
2022-10-04,0.992250,0.994500,0.978400,0.979100
2022-10-05,0.979350,0.989000,0.978450,0.983600
2022-10-06,0.983100,0.991600,0.978000,0.990500
2022-10-07,0.990650,0.995600,0.987750,0.994200
2022-10-10,0.994000,1.001300,0.993150,0.999600
2022-10-11,0.999650,1.002300,0.991500,0.996800
2022-10-12,0.997200,1.000650,0.993050,0.997300
2022-10-13,0.997800,1.007550,0.995950,1.000500
2022-10-14,1.000500,1.006800,0.996350,1.005100
2022-10-17,1.004200,1.005850,0.994350,0.996300
2022-10-18,0.996050,0.998100,0.991850,0.994100
2022-10-19,0.994350,1.006450,0.992750,1.004100
2022-10-20,1.004450,1.007100,0.999350,1.003400
2022-10-21,1.003350,1.015000,0.996150,0.997600
2022-10-24,0.996200,1.003250,0.994550,1.000200
2022-10-25,1.000200,1.003400,0.993900,0.994800
2022-10-26,0.994950,0.996450,0.985150,0.986500
2022-10-27,0.986750,0.993100,0.984000,0.990600
2022-10-28,0.990850,0.998100,0.988250,0.996100
2022-10-31,0.996750,1.003400,0.995750,1.001100
2022-11-01,1.001350,1.002350,0.991450,0.999800
2022-11-02,0.999950,1.004200,0.991000,1.002800
2022-11-03,1.003100,1.014900,1.000350,1.013000
2022-11-04,1.013450,1.014750,0.993100,0.993800
2022-11-07,0.998500,0.999100,0.987450,0.988000
2022-11-08,0.988450,0.992900,0.983650,0.985700
2022-11-09,0.985500,0.987600,0.980000,0.984000
2022-11-10,0.983700,0.990050,0.962950,0.963600
2022-11-11,0.963750,0.968450,0.939650,0.941700
2022-11-14,0.941250,0.949050,0.940450,0.942900
2022-11-15,0.943150,0.947700,0.935700,0.944100
2022-11-16,0.944450,0.947100,0.938550,0.944300
2022-11-17,0.944600,0.955900,0.943250,0.951500
2022-11-18,0.952100,0.955200,0.949750,0.954600
2022-11-21,0.953400,0.960000,0.953400,0.958500
2022-11-22,0.958550,0.958800,0.950900,0.951150
