study,pair,date,side,outcome,tie,k
single rsi,USDCHF,2014-09-15,top,reversal,False,1
single rsi,USDCHF,2014-09-17,top,reversal,False,1
single rsi,USDCHF,2014-09-26,top,continuation,False,2
single rsi,USDCHF,2015-01-02,top,continuation,False,1
single rsi,USDCHF,2015-01-15,bottom,reversal,False,7
single rsi,USDCHF,2015-03-06,top,continuation,False,2
single rsi,USDCHF,2015-05-06,bottom,reversal,False,2
single rsi,USDCHF,2015-08-05,top,continuation,False,4
single rsi,USDCHF,2015-08-24,bottom,reversal,False,1
single rsi,USDCHF,2015-11-06,top,continuation,False,7
single rsi,USDCHF,2015-11-26,top,continuation,False,1
single rsi,USDCHF,2016-02-09,bottom,reversal,False,4
single rsi,USDCHF,2016-04-01,bottom,reversal,False,8
single rsi,USDCHF,2016-11-17,top,continuation,False,4
single rsi,USDCHF,2016-11-30,top,reversal,False,2
single rsi,USDCHF,2017-07-21,bottom,reversal,False,2
single rsi,USDCHF,2017-10-26,top,reversal,False,13
single rsi,USDCHF,2018-01-16,bottom,reversal,False,2
single rsi,USDCHF,2018-01-24,bottom,continuation,False,1
single rsi,USDCHF,2018-04-20,top,continuation,False,2
single rsi,USDCHF,2018-08-29,bottom,reversal,False,4
single rsi,USDCHF,2018-09-06,bottom,reversal,False,2
single rsi,USDCHF,2018-10-30,top,reversal,False,3
single rsi,USDCHF,2019-04-17,top,continuation,False,1
single rsi,USDCHF,2019-06-03,bottom,continuation,False,2
single rsi,USDCHF,2019-06-07,bottom,reversal,False,3
single rsi,USDCHF,2019-06-21,bottom,continuation,False,2
single rsi,USDCHF,2019-12-30,bottom,reversal,False,4
single rsi,USDCHF,2020-03-02,bottom,continuation,False,1
single rsi,USDCHF,2020-07-23,bottom,continuation,False,2
single rsi,USDCHF,2020-08-05,bottom,reversal,False,2
single rsi,USDCHF,2020-08-18,bottom,reversal,False,1
single rsi,USDCHF,2020-12-03,bottom,continuation,False,9
single rsi,USDCHF,2020-12-17,bottom,reversal,False,2
single rsi,EURJPY,2009-03-18,top,continuation,False,3
single rsi,EURJPY,2009-10-22,top,reversal,False,3
single rsi,EURJPY,2010-01-22,bottom,continuation,False,3
single rsi,EURJPY,2010-02-04,bottom,reversal,False,3
single rsi,EURJPY,2010-04-02,top,reversal,False,2
single rsi,EURJPY,2010-05-06,bottom,reversal,False,1
single rsi,EURJPY,2010-05-18,bottom,continuation,False,5
single rsi,EURJPY,2010-08-24,bottom,reversal,False,1
single rsi,EURJPY,2011-03-16,bottom,reversal,False,1
single rsi,EURJPY,2011-04-05,top,continuation,False,1
single rsi,EURJPY,2011-07-12,bottom,reversal,False,1
single rsi,EURJPY,2011-09-09,bottom,continuation,False,1
single rsi,EURJPY,2011-09-19,bottom,continuation,False,3
single rsi,EURJPY,2011-10-03,bottom,reversal,False,1
single rsi,EURJPY,2011-12-13,bottom,continuation,False,12
single rsi,EURJPY,2012-01-04,bottom,continuation,False,2
single rsi,EURJPY,2012-01-13,bottom,reversal,False,3
single rsi,EURJPY,2012-02-20,top,continuation,False,3
single rsi,EURJPY,2012-03-16,top,continuation,False,3
single rsi,EURJPY,2012-05-09,bottom,continuation,False,6
single rsi,EURJPY,2012-05-23,bottom,continuation,False,5
single rsi,EURJPY,2012-07-24,bottom,reversal,False,2
single rsi,EURJPY,2012-09-07,top,continuation,False,5
single rsi,EURJPY,2012-10-22,top,reversal,False,1
single rsi,EURJPY,2012-11-22,top,continuation,False,6
single rsi,EURJPY,2012-12-05,top,reversal,False,1
single rsi,EURJPY,2012-12-12,top,continuation,False,2
single rsi,EURJPY,2013-01-04,top,reversal,False,2
single rsi,EURJPY,2013-01-10,top,continuation,False,1
single rsi,EURJPY,2013-01-17,top,reversal,False,3
single rsi,EURJPY,2013-01-25,top,continuation,False,4
single rsi,EURJPY,2013-02-05,top,reversal,False,2
single rsi,EURJPY,2013-04-08,top,reversal,False,5
single rsi,EURJPY,2013-11-27,top,continuation,False,4
single rsi,EURJPY,2013-12-18,top,continuation,False,7
single rsi,EURJPY,2014-02-03,bottom,reversal,False,3
single rsi,EURJPY,2014-05-16,bottom,continuation,False,9
single rsi,EURJPY,2014-09-18,top,reversal,False,2
single rsi,EURJPY,2014-11-03,top,continuation,False,3
single rsi,EURJPY,2014-12-05,top,reversal,False,2
single rsi,EURJPY,2015-01-06,bottom,continuation,False,5
single rsi,EURJPY,2015-01-28,bottom,reversal,False,4
single rsi,EURJPY,2015-03-10,bottom,continuation,False,1
single rsi,EURJPY,2015-03-13,bottom,reversal,False,2
single rsi,EURJPY,2015-04-30,top,continuation,False,4
single rsi,EURJPY,2015-05-15,top,reversal,False,2
single rsi,EURJPY,2015-06-02,top,continuation,False,1
single rsi,EURJPY,2015-09-04,bottom,reversal,False,2
single rsi,EURJPY,2015-11-26,bottom,reversal,False,5
single rsi,EURJPY,2016-01-05,bottom,continuation,False,2
single rsi,EURJPY,2016-01-11,bottom,continuation,False,7
single rsi,EURJPY,2016-02-18,bottom,continuation,False,2
single rsi,EURJPY,2016-02-29,bottom,reversal,False,1
single rsi,EURJPY,2016-06-14,bottom,continuation,False,2
single rsi,EURJPY,2016-06-24,bottom,continuation,False,8
single rsi,EURJPY,2016-07-07,bottom,reversal,False,2
single rsi,EURJPY,2016-11-23,top,continuation,False,1
single rsi,EURJPY,2016-11-29,top,continuation,False,1
single rsi,EURJPY,2016-12-14,top,reversal,False,3
single rsi,EURJPY,2017-04-07,bottom,continuation,False,2
single rsi,EURJPY,2017-05-02,top,continuation,False,2
single rsi,EURJPY,2017-05-12,top,continuation,False,2
single rsi,EURJPY,2017-06-27,top,continuation,False,2
single rsi,EURJPY,2017-09-19,top,reversal,False,4
single rsi,EURJPY,2018-02-28,bottom,reversal,False,4
single rsi,EURJPY,2018-05-08,bottom,reversal,False,1
single rsi,EURJPY,2018-05-24,bottom,continuation,False,2
single rsi,EURJPY,2018-08-13,bottom,continuation,False,2
single rsi,EURJPY,2018-12-25,bottom,reversal,False,1
single rsi,EURJPY,2019-01-02,bottom,continuation,False,1
single rsi,EURJPY,2019-05-31,bottom,reversal,False,2
single rsi,EURJPY,2019-08-01,bottom,continuation,False,2
single rsi,EURJPY,2019-08-09,bottom,continuation,False,1
single rsi,EURJPY,2019-09-03,bottom,reversal,False,1
single rsi,EURJPY,2019-10-18,top,reversal,False,14
single rsi,EURJPY,2020-02-18,bottom,reversal,False,1
single rsi,EURJPY,2020-06-02,top,continuation,False,1
single rsi,EURJPY,2020-07-22,top,reversal,False,2
single rsi,EURJPY,2020-07-31,top,continuation,False,4
single rsi,EURJPY,2020-08-12,top,reversal,False,7
single rsi,EURJPY,2020-12-02,top,timeout,False,20
single rsi,GBPJPY,2009-06-01,top,reversal,False,3
single rsi,GBPJPY,2009-06-10,top,reversal,False,4
single rsi,GBPJPY,2009-09-24,bottom,continuation,False,1
single rsi,GBPJPY,2010-02-05,bottom,reversal,False,7
single rsi,GBPJPY,2010-02-25,bottom,continuation,False,2
single rsi,GBPJPY,2010-04-05,top,reversal,False,1
single rsi,GBPJPY,2010-05-06,bottom,reversal,False,1
single rsi,GBPJPY,2010-05-20,bottom,reversal,False,5
single rsi,GBPJPY,2010-12-29,bottom,reversal,False,4
single rsi,GBPJPY,2011-03-16,bottom,reversal,False,1
single rsi,GBPJPY,2011-04-06,top,reversal,False,4
single rsi,GBPJPY,2011-07-12,bottom,reversal,False,1
single rsi,GBPJPY,2011-09-12,bottom,continuation,False,2
single rsi,GBPJPY,2011-10-31,top,reversal,False,3
single rsi,GBPJPY,2012-01-11,bottom,reversal,False,6
single rsi,GBPJPY,2012-02-16,top,continuation,False,1
single rsi,GBPJPY,2012-03-14,top,continuation,False,4
single rsi,GBPJPY,2012-05-17,bottom,continuation,False,8
single rsi,GBPJPY,2012-09-14,top,continuation,False,1
single rsi,GBPJPY,2012-11-21,top,reversal,False,5
single rsi,GBPJPY,2012-12-12,top,continuation,False,3
single rsi,GBPJPY,2013-01-10,top,continuation,False,2
single rsi,GBPJPY,2013-04-05,top,continuation,False,1
single rsi,GBPJPY,2013-09-19,top,reversal,False,3
single rsi,GBPJPY,2013-11-15,top,continuation,False,4
single rsi,GBPJPY,2013-12-06,top,continuation,False,2
single rsi,GBPJPY,2013-12-27,top,reversal,False,5
single rsi,GBPJPY,2014-07-03,top,reversal,False,2
single rsi,GBPJPY,2014-09-18,top,continuation,False,1
single rsi,GBPJPY,2014-10-14,bottom,continuation,False,1
single rsi,GBPJPY,2014-10-31,top,continuation,False,1
single rsi,GBPJPY,2014-11-11,top,reversal,False,1
single rsi,GBPJPY,2014-11-19,top,continuation,False,9
single rsi,GBPJPY,2014-12-03,top,continuation,False,2
single rsi,GBPJPY,2015-01-15,bottom,reversal,False,2
single rsi,GBPJPY,2015-04-29,top,reversal,False,2
single rsi,GBPJPY,2015-05-08,top,continuation,False,1
single rsi,GBPJPY,2015-05-20,top,continuation,False,5
single rsi,GBPJPY,2015-06-02,top,continuation,False,3
single rsi,GBPJPY,2015-06-15,top,continuation,False,2
single rsi,GBPJPY,2015-06-25,top,reversal,False,2
single rsi,GBPJPY,2015-07-08,bottom,reversal,False,2
single rsi,GBPJPY,2015-08-24,bottom,reversal,False,1
single rsi,GBPJPY,2015-09-01,bottom,continuation,False,4
single rsi,GBPJPY,2015-12-18,bottom,continuation,False,7
single rsi,GBPJPY,2016-02-11,bottom,reversal,False,2
single rsi,GBPJPY,2016-02-22,bottom,continuation,False,1
single rsi,GBPJPY,2016-02-29,bottom,reversal,False,1
single rsi,GBPJPY,2016-04-07,bottom,reversal,False,2
single rsi,GBPJPY,2016-06-16,bottom,reversal,False,2
single rsi,GBPJPY,2016-06-27,bottom,continuation,False,7
single rsi,GBPJPY,2016-10-11,bottom,reversal,False,1
single rsi,GBPJPY,2016-11-10,top,continuation,False,3
single rsi,GBPJPY,2016-11-29,top,continuation,False,1
single rsi,GBPJPY,2017-01-16,bottom,reversal,False,1
single rsi,GBPJPY,2017-04-27,top,continuation,False,3
single rsi,GBPJPY,2017-08-18,bottom,continuation,False,4
single rsi,GBPJPY,2017-09-14,top,continuation,False,1
single rsi,GBPJPY,2018-02-28,bottom,continuation,False,2
single rsi,GBPJPY,2018-05-29,bottom,reversal,False,3
single rsi,GBPJPY,2018-08-08,bottom,continuation,False,2
single rsi,GBPJPY,2018-09-20,top,reversal,False,1
single rsi,GBPJPY,2019-01-02,bottom,continuation,False,1
single rsi,GBPJPY,2019-02-26,top,continuation,False,1
single rsi,GBPJPY,2019-05-14,bottom,continuation,False,1
single rsi,GBPJPY,2019-06-14,bottom,continuation,False,2
single rsi,GBPJPY,2019-06-20,bottom,reversal,False,5
single rsi,GBPJPY,2019-07-16,bottom,reversal,False,6
single rsi,GBPJPY,2019-07-29,bottom,continuation,False,1
single rsi,GBPJPY,2019-08-14,bottom,reversal,False,2
single rsi,GBPJPY,2019-10-11,top,continuation,False,2
single rsi,GBPJPY,2019-10-23,top,timeout,False,20
single rsi,GBPJPY,2019-12-12,top,continuation,False,1
single rsi,GBPJPY,2020-03-02,bottom,continuation,False,4
single rsi,GBPJPY,2020-03-09,bottom,reversal,False,1
single rsi,GBPJPY,2020-03-11,bottom,continuation,False,1
single rsi,GBPJPY,2020-06-05,top,reversal,False,2
single rsi,GBPJPY,2020-07-31,top,continuation,False,9
single rsi,GBPJPY,2020-08-31,top,reversal,False,4
single rsi,GBPJPY,2020-09-21,bottom,reversal,False,5
single rsi,CADJPY,2009-06-01,top,reversal,False,2
single rsi,CADJPY,2010-01-07,top,reversal,False,2
single rsi,CADJPY,2010-03-31,top,continuation,False,2
single rsi,CADJPY,2011-03-16,bottom,reversal,False,1
single rsi,CADJPY,2011-04-05,top,continuation,False,3
single rsi,CADJPY,2011-08-08,bottom,continuation,False,1
single rsi,CADJPY,2011-08-10,bottom,reversal,False,11
single rsi,CADJPY,2011-09-22,bottom,reversal,False,3
single rsi,CADJPY,2011-09-30,bottom,continuation,False,2
single rsi,CADJPY,2012-02-16,top,continuation,False,2
single rsi,CADJPY,2012-03-09,top,continuation,False,3
single rsi,CADJPY,2012-05-17,bottom,continuation,False,9
single rsi,CADJPY,2012-11-21,top,continuation,False,12
single rsi,CADJPY,2012-12-12,top,continuation,False,2
single rsi,CADJPY,2012-12-24,top,continuation,False,2
single rsi,CADJPY,2013-01-09,top,continuation,False,1
single rsi,CADJPY,2013-01-17,top,reversal,False,2
single rsi,CADJPY,2013-02-01,top,continuation,False,3
single rsi,CADJPY,2013-04-08,top,reversal,False,5
single rsi,CADJPY,2013-05-09,top,reversal,False,10
single rsi,CADJPY,2013-06-06,bottom,continuation,False,1
single rsi,CADJPY,2013-06-14,bottom,reversal,False,3
single rsi,CADJPY,2013-12-31,top,reversal,False,2
single rsi,CADJPY,2014-01-23,bottom,continuation,False,1
single rsi,CADJPY,2014-06-23,top,continuation,False,7
single rsi,CADJPY,2014-07-03,top,reversal,False,2
single rsi,CADJPY,2014-09-01,top,continuation,False,3
single rsi,CADJPY,2014-09-16,top,continuation,False,1
single rsi,CADJPY,2014-10-15,bottom,continuation,False,1
single rsi,CADJPY,2014-10-31,top,continuation,False,1
single rsi,CADJPY,2014-11-05,top,continuation,False,4
single rsi,CADJPY,2014-12-01,top,continuation,False,3
single rsi,CADJPY,2015-01-14,bottom,continuation,False,2
single rsi,CADJPY,2015-01-21,bottom,continuation,False,3
single rsi,CADJPY,2015-07-07,bottom,continuation,False,1
single rsi,CADJPY,2015-07-27,bottom,reversal,False,1
single rsi,CADJPY,2015-08-21,bottom,continuation,False,1
single rsi,CADJPY,2015-12-09,bottom,continuation,False,2
single rsi,CADJPY,2015-12-17,bottom,continuation,False,1
single rsi,CADJPY,2015-12-24,bottom,continuation,False,7
single rsi,CADJPY,2016-11-18,top,continuation,False,3
single rsi,CADJPY,2016-12-20,top,reversal,False,2
single rsi,CADJPY,2017-03-22,bottom,continuation,False,3
single rsi,CADJPY,2017-04-14,bottom,continuation,False,3
single rsi,CADJPY,2017-06-28,top,continuation,False,3
single rsi,CADJPY,2018-01-04,top,continuation,False,1
single rsi,CADJPY,2018-02-15,bottom,continuation,False,5
single rsi,CADJPY,2018-02-27,bottom,continuation,False,1
single rsi,CADJPY,2018-03-15,bottom,continuation,False,2
single rsi,CADJPY,2018-10-01,top,reversal,False,3
single rsi,CADJPY,2018-12-20,bottom,continuation,False,2
single rsi,CADJPY,2018-12-28,bottom,continuation,False,3
single rsi,CADJPY,2019-05-09,bottom,reversal,False,1
single rsi,CADJPY,2019-05-31,bottom,reversal,False,2
single rsi,CADJPY,2019-08-02,bottom,continuation,False,1
single rsi,CADJPY,2020-03-05,bottom,continuation,False,2
single rsi,CADJPY,2020-03-11,bottom,reversal,False,1
single rsi,CADJPY,2020-06-02,top,continuation,False,3
single rsi,AUDJPY,2009-03-26,top,reversal,False,1
single rsi,AUDJPY,2009-04-06,top,reversal,False,10
single rsi,AUDJPY,2009-10-15,top,continuation,False,4
single rsi,AUDJPY,2010-01-08,top,reversal,False,2
single rsi,AUDJPY,2010-02-04,bottom,reversal,False,3
single rsi,AUDJPY,2010-03-30,top,continuation,False,2
single rsi,AUDJPY,2010-04-14,top,reversal,False,2
single rsi,AUDJPY,2010-05-20,bottom,reversal,False,1
single rsi,AUDJPY,2010-05-24,bottom,reversal,False,3
single rsi,AUDJPY,2011-03-15,bottom,continuation,False,1
single rsi,AUDJPY,2011-04-01,top,continuation,False,3
single rsi,AUDJPY,2011-08-08,bottom,continuation,False,1
single rsi,AUDJPY,2011-09-22,bottom,reversal,False,3
single rsi,AUDJPY,2011-10-03,bottom,reversal,False,3
single rsi,AUDJPY,2012-01-23,top,continuation,False,2
single rsi,AUDJPY,2012-02-08,top,continuation,False,5
single rsi,AUDJPY,2012-02-16,top,continuation,False,2
single rsi,AUDJPY,2012-02-22,top,continuation,False,2
single rsi,AUDJPY,2012-05-04,bottom,continuation,False,3
single rsi,AUDJPY,2012-05-11,bottom,continuation,False,4
single rsi,AUDJPY,2012-05-30,bottom,continuation,False,2
single rsi,AUDJPY,2012-11-20,top,continuation,False,2
single rsi,AUDJPY,2012-11-30,top,continuation,False,7
single rsi,AUDJPY,2012-12-26,top,continuation,True,2
single rsi,AUDJPY,2013-01-31,top,continuation,False,1
single rsi,AUDJPY,2013-03-12,top,reversal,False,4
single rsi,AUDJPY,2013-04-08,top,continuation,False,2
single rsi,AUDJPY,2013-06-05,bottom,continuation,False,1
single rsi,AUDJPY,2013-06-11,bottom,reversal,False,1
single rsi,AUDJPY,2013-06-14,bottom,reversal,False,11
single rsi,AUDJPY,2013-07-31,bottom,reversal,False,2
single rsi,AUDJPY,2013-08-07,bottom,reversal,False,1
single rsi,AUDJPY,2013-10-22,top,reversal,False,1
single rsi,AUDJPY,2014-01-24,bottom,reversal,False,1
single rsi,AUDJPY,2014-03-31,top,reversal,False,18
single rsi,AUDJPY,2014-08-28,top,continuation,False,4
single rsi,AUDJPY,2014-10-10,bottom,reversal,False,2
single rsi,AUDJPY,2014-10-31,top,continuation,False,7
single rsi,AUDJPY,2014-12-16,bottom,reversal,False,2
single rsi,AUDJPY,2015-01-29,bottom,continuation,False,2
single rsi,AUDJPY,2015-02-04,bottom,reversal,False,2
single rsi,AUDJPY,2015-07-03,bottom,continuation,False,1
single rsi,AUDJPY,2015-08-24,bottom,reversal,False,1
single rsi,AUDJPY,2015-09-01,bottom,continuation,False,3
single rsi,AUDJPY,2015-12-04,top,reversal,False,1
single rsi,AUDJPY,2016-01-06,bottom,continuation,False,1
single rsi,AUDJPY,2016-01-15,bottom,reversal,False,2
single rsi,AUDJPY,2016-01-20,bottom,reversal,False,1
single rsi,AUDJPY,2016-11-08,top,reversal,False,1
single rsi,AUDJPY,2016-11-24,top,continuation,False,7
single rsi,AUDJPY,2017-04-11,bottom,reversal,False,9
single rsi,AUDJPY,2017-06-28,top,continuation,False,3
single rsi,AUDJPY,2017-07-11,top,continuation,False,3
single rsi,AUDJPY,2017-09-20,top,reversal,False,1
single rsi,AUDJPY,2017-11-15,bottom,continuation,False,2
single rsi,AUDJPY,2017-11-22,bottom,reversal,False,7
single rsi,AUDJPY,2017-12-27,top,continuation,False,6
single rsi,AUDJPY,2018-02-08,bottom,reversal,False,3
single rsi,AUDJPY,2018-02-28,bottom,continuation,False,2
single rsi,AUDJPY,2018-03-23,bottom,reversal,False,1
single rsi,AUDJPY,2018-12-21,bottom,continuation,False,6
single rsi,AUDJPY,2019-01-02,bottom,continuation,False,1
single rsi,AUDJPY,2019-05-07,bottom,continuation,False,2
single rsi,AUDJPY,2019-05-13,bottom,continuation,False,14
single rsi,AUDJPY,2019-06-13,bottom,continuation,False,2
single rsi,AUDJPY,2019-08-01,bottom,continuation,False,1
single rsi,AUDJPY,2019-12-27,top,reversal,False,4
single rsi,AUDJPY,2020-01-30,bottom,continuation,False,1
single rsi,AUDJPY,2020-02-28,bottom,continuation,False,1
single rsi,AUDJPY,2020-03-03,bottom,continuation,False,4
single rsi,AUDJPY,2020-03-11,bottom,continuation,False,1
single rsi,AUDJPY,2020-03-16,bottom,continuation,False,2
single rsi,AUDJPY,2020-06-01,top,continuation,False,1
single rsi,AUDJPY,2020-07-22,top,reversal,False,2
single rsi,AUDJPY,2020-08-28,top,continuation,False,1
single rsi,AUDJPY,2020-09-24,bottom,reversal,False,3
single rsi,AUDJPY,2020-12-10,top,reversal,False,7
single rsi,AUDJPY,2020-12-30,top,continuation,False,5
single rsi,NZDJPY,2009-03-23,top,continuation,False,3
single rsi,NZDJPY,2009-04-02,top,continuation,False,2
single rsi,NZDJPY,2009-08-07,top,reversal,False,2
single rsi,NZDJPY,2009-10-15,top,continuation,False,2
single rsi,NZDJPY,2009-10-21,top,reversal,False,5
single rsi,NZDJPY,2009-11-27,bottom,reversal,False,2
single rsi,NZDJPY,2010-01-04,top,reversal,False,9
single rsi,NZDJPY,2010-02-04,bottom,reversal,False,3
single rsi,NZDJPY,2010-03-31,top,reversal,False,4
single rsi,NZDJPY,2010-05-20,bottom,reversal,False,5
single rsi,NZDJPY,2010-11-04,top,reversal,False,3
single rsi,NZDJPY,2011-02-24,bottom,continuation,False,4
single rsi,NZDJPY,2011-03-04,bottom,continuation,False,6
single rsi,NZDJPY,2011-04-05,top,continuation,False,1
single rsi,NZDJPY,2011-08-08,bottom,continuation,False,1
single rsi,NZDJPY,2011-08-10,bottom,reversal,False,1
single rsi,NZDJPY,2011-09-22,bottom,continuation,False,2
single rsi,NZDJPY,2011-09-28,bottom,continuation,False,3
single rsi,NZDJPY,2011-11-21,bottom,reversal,False,5
single rsi,NZDJPY,2012-01-23,top,continuation,False,1
single rsi,NZDJPY,2012-02-03,top,continuation,False,4
single rsi,NZDJPY,2012-02-14,top,continuation,False,1
single rsi,NZDJPY,2012-05-04,bottom,continuation,False,3
single rsi,NZDJPY,2012-05-30,bottom,continuation,False,2
single rsi,NZDJPY,2012-11-23,top,reversal,False,3
single rsi,NZDJPY,2012-12-05,top,continuation,False,4
single rsi,NZDJPY,2012-12-31,top,continuation,False,2
single rsi,NZDJPY,2013-01-17,top,reversal,False,3
single rsi,NZDJPY,2013-01-25,top,reversal,False,1
single rsi,NZDJPY,2013-01-31,top,continuation,False,1
single rsi,NZDJPY,2013-02-18,top,reversal,False,2
single rsi,NZDJPY,2013-04-05,top,continuation,False,1
single rsi,NZDJPY,2013-06-06,bottom,continuation,False,1
single rsi,NZDJPY,2013-06-11,bottom,reversal,False,1
single rsi,NZDJPY,2013-09-19,top,reversal,False,3
single rsi,NZDJPY,2014-02-03,bottom,reversal,False,1
single rsi,NZDJPY,2014-03-28,top,reversal,False,7
single rsi,NZDJPY,2014-06-18,top,reversal,False,5
single rsi,NZDJPY,2014-09-29,bottom,reversal,False,2
single rsi,NZDJPY,2014-11-10,top,continuation,False,1
single rsi,NZDJPY,2015-01-23,bottom,continuation,False,3
single rsi,NZDJPY,2015-06-12,bottom,continuation,False,4
single rsi,NZDJPY,2015-06-26,bottom,continuation,False,1
single rsi,NZDJPY,2015-07-15,bottom,reversal,False,6
single rsi,NZDJPY,2015-08-24,bottom,reversal,False,1
single rsi,NZDJPY,2015-09-01,bottom,reversal,False,6
single rsi,NZDJPY,2016-01-07,bottom,continuation,True,1
single rsi,NZDJPY,2016-09-02,top,reversal,False,3
single rsi,NZDJPY,2016-11-07,top,continuation,False,1
single rsi,NZDJPY,2016-11-23,top,continuation,False,4
single rsi,NZDJPY,2017-03-07,bottom,reversal,False,3
single rsi,NZDJPY,2017-03-23,bottom,continuation,False,8
single rsi,NZDJPY,2017-04-11,bottom,reversal,False,9
single rsi,NZDJPY,2017-06-16,top,continuation,False,5
single rsi,NZDJPY,2017-07-26,top,reversal,False,3
single rsi,NZDJPY,2017-08-10,bottom,reversal,False,3
single rsi,NZDJPY,2017-08-23,bottom,reversal,False,4
single rsi,NZDJPY,2017-11-17,bottom,reversal,False,7
single rsi,NZDJPY,2017-12-27,top,continuation,False,6
single rsi,NZDJPY,2018-03-02,bottom,reversal,False,2
single rsi,NZDJPY,2018-08-09,bottom,continuation,False,1
single rsi,NZDJPY,2018-11-07,top,continuation,False,15
single rsi,NZDJPY,2019-01-02,bottom,continuation,False,1
single rsi,NZDJPY,2019-05-06,bottom,continuation,False,2
single rsi,NZDJPY,2019-06-14,bottom,reversal,False,4
single rsi,NZDJPY,2019-08-01,bottom,continuation,False,1
single rsi,NZDJPY,2019-08-22,bottom,continuation,False,2
single rsi,NZDJPY,2019-08-27,bottom,reversal,False,7
single rsi,NZDJPY,2019-12-04,top,continuation,False,5
single rsi,NZDJPY,2020-01-31,bottom,reversal,False,2
single rsi,NZDJPY,2020-02-28,bottom,continuation,False,1
single rsi,NZDJPY,2020-03-05,bottom,continuation,False,2
single rsi,NZDJPY,2020-03-12,bottom,reversal,False,1
single rsi,NZDJPY,2020-03-18,bottom,continuation,True,1
single rsi,NZDJPY,2020-06-02,top,continuation,False,1
single rsi,NZDJPY,2020-07-22,top,reversal,False,2
single rsi,NZDJPY,2020-09-02,top,reversal,False,1
single rsi,NZDJPY,2020-11-09,top,continuation,False,2
single rsi,NZDJPY,2020-11-25,top,continuation,False,5
single div,EURUSD,2009-02-09,bottom,continuation,False,6
single div,EURUSD,2009-10-29,top,reversal,False,1
single div,EURUSD,2010-04-01,bottom,continuation,False,3
single div,EURUSD,2010-06-02,bottom,continuation,False,2
single div,EURUSD,2010-11-12,top,reversal,False,7
single div,EURUSD,2011-03-14,top,continuation,False,4
single div,EURUSD,2011-05-31,bottom,reversal,False,3
single div,EURUSD,2011-09-30,bottom,continuation,False,1
single div,EURUSD,2012-01-05,bottom,continuation,False,1
single div,EURUSD,2013-01-22,top,continuation,False,3
single div,EURUSD,2013-03-14,bottom,reversal,False,1
single div,EURUSD,2013-03-25,bottom,continuation,False,1
single div,EURUSD,2013-04-04,bottom,reversal,False,1
single div,EURUSD,2013-05-09,top,reversal,False,1
single div,EURUSD,2013-08-28,top,reversal,False,1
single div,EURUSD,2014-01-07,top,reversal,False,9
single div,EURUSD,2014-05-07,bottom,continuation,False,1
single div,EURUSD,2014-06-19,bottom,reversal,False,7
single div,EURUSD,2014-10-13,bottom,reversal,False,2
single div,EURUSD,2015-03-19,bottom,continuation,False,1
single div,EURUSD,2015-05-25,top,continuation,False,7
single div,EURUSD,2015-11-25,bottom,continuation,True,6
single div,EURUSD,2015-12-08,bottom,reversal,False,1
single div,EURUSD,2016-03-25,top,continuation,False,3
single div,EURUSD,2016-12-28,bottom,reversal,False,2
single div,EURUSD,2017-05-12,top,continuation,False,1
single div,EURUSD,2017-06-12,top,continuation,False,2
single div,EURUSD,2017-09-06,top,continuation,False,1
single div,EURUSD,2017-11-17,bottom,reversal,False,5
single div,EURUSD,2018-02-23,top,reversal,False,3
single div,EURUSD,2019-10-08,bottom,reversal,False,3
single div,EURUSD,2020-03-27,bottom,continuation,False,4
single div,EURUSD,2020-08-26,top,continuation,False,3
single div,EURUSD,2020-09-08,top,reversal,False,10
single div,GBPUSD,2009-01-06,bottom,reversal,False,1
single div,GBPUSD,2009-04-10,top,continuation,False,2
single div,GBPUSD,2009-05-15,top,continuation,False,2
single div,GBPUSD,2009-06-18,top,continuation,False,8
single div,GBPUSD,2009-10-19,bottom,reversal,False,2
single div,GBPUSD,2009-11-16,top,reversal,False,3
single div,GBPUSD,2010-04-01,bottom,reversal,False,7
single div,GBPUSD,2010-05-03,top,reversal,False,1
single div,GBPUSD,2010-09-06,top,reversal,False,1
single div,GBPUSD,2011-03-10,top,reversal,False,1
single div,GBPUSD,2011-03-30,top,continuation,False,3
single div,GBPUSD,2011-05-31,bottom,continuation,False,2
single div,GBPUSD,2011-07-19,bottom,reversal,False,2
single div,GBPUSD,2011-08-25,top,reversal,False,5
single div,GBPUSD,2011-10-11,bottom,reversal,False,3
single div,GBPUSD,2012-03-09,top,reversal,False,1
single div,GBPUSD,2012-04-23,bottom,reversal,False,4
single div,GBPUSD,2012-08-06,top,continuation,False,11
single div,GBPUSD,2013-04-10,bottom,reversal,False,11
single div,GBPUSD,2013-10-11,top,continuation,False,4
single div,GBPUSD,2013-10-30,top,reversal,False,2
single div,GBPUSD,2014-04-30,top,continuation,False,1
single div,GBPUSD,2014-10-13,bottom,continuation,False,1
single div,GBPUSD,2014-10-22,bottom,continuation,False,6
single div,GBPUSD,2014-12-31,bottom,continuation,False,2
single div,GBPUSD,2015-02-02,bottom,reversal,False,2
single div,GBPUSD,2015-02-10,bottom,reversal,False,2
single div,GBPUSD,2015-06-29,top,reversal,False,5
single div,GBPUSD,2015-12-30,bottom,continuation,False,3
single div,GBPUSD,2016-03-07,bottom,reversal,False,4
single div,GBPUSD,2016-08-23,bottom,reversal,False,7
single div,GBPUSD,2017-05-08,top,reversal,False,3
